,X,Y,commune
409,2.79407501258506,50.4535064695644,Loos-en-Gohelle
410,2.77328896510907,50.4383125312828,Loos-en-Gohelle
411,2.80104088867697,50.4593276978458,Loos-en-Gohelle
412,2.80330300266446,50.4617843625748,Loos-en-Gohelle
413,2.79077506049262,50.454273223956,Loos-en-Gohelle
414,2.8061480516181,50.4555892939865,Loos-en-Gohelle
415,2.78958010761311,50.4573135380128,Loos-en-Gohelle
416,2.78753089969721,50.4586181638257,Loos-en-Gohelle
417,2.80243206000744,50.4535598750136,Loos-en-Gohelle
418,2.75812411312231,50.4504623408185,Loos-en-Gohelle
419,2.80367898963376,50.4584426881619,Loos-en-Gohelle
420,2.79200792278504,50.4577484134329,Loos-en-Gohelle
421,2.76330089623822,50.4530982968047,Loos-en-Gohelle
422,2.7605710035798,50.4453086853518,Loos-en-Gohelle
423,2.78669095034497,50.4439125061591,Loos-en-Gohelle
424,2.79847693350552,50.4566192633164,Loos-en-Gohelle
425,2.79874897065679,50.4501914975706,Loos-en-Gohelle
426,2.71520090110009,50.4674415588586,Mazingarbe
427,2.71748208972967,50.475681305337,Mazingarbe
428,2.72237896916023,50.4591712949774,Mazingarbe
429,2.75206494287875,50.4653549190487,Mazingarbe
430,2.71546506923185,50.4702415467804,Mazingarbe
431,2.70881891320763,50.4638786315547,Mazingarbe
432,2.71999311402133,50.4768295293581,Mazingarbe
433,2.75622701670242,50.4680023188449,Mazingarbe
434,2.75622701670242,50.4680023188449,Mazingarbe
435,2.74304795296671,50.4710006709677,Mazingarbe
436,2.71014094446465,50.4712486270355,Mazingarbe
437,2.87569499038585,50.4024963378512,Méricourt
438,2.86881804541461,50.4056167602173,Méricourt
439,2.86881804541461,50.4056167602173,Méricourt
440,2.87590098354992,50.4061317443347,Méricourt
441,2.88398504327936,50.3996124269608,Méricourt
442,2.86424899081914,50.3982887265764,Méricourt
443,2.85846304880846,50.4006233222792,Méricourt
444,2.87819409441878,50.3984336852098,Méricourt
445,2.88210391968132,50.4047431946952,Méricourt
446,2.89029002253778,50.410499572725,Méricourt
447,2.86409807225835,50.4080619813986,Méricourt
448,2.88448691352469,50.4176216134046,Méricourt
449,2.87365794200167,50.4024162293584,Méricourt
450,2.86604094474543,50.4023513789557,Méricourt
451,2.86837291737218,50.4006805423887,Méricourt
452,2.87912893235715,50.4093589780706,Méricourt
453,2.88634991533889,50.4148063659574,Méricourt
454,2.88634991533889,50.4148063659574,Méricourt
455,2.90906405359633,50.4961051943717,Meurchin
456,2.89277100583469,50.5000572196801,Meurchin
457,2.89287805600539,50.4980010994001,Meurchin
458,2.86833596183292,50.4222183231424,Noyelles-sous-Lens
459,2.86877608335701,50.4227714543059,Noyelles-sous-Lens
460,2.87913799260724,50.4292793269785,Noyelles-sous-Lens
461,2.86946105944317,50.4281158449496,Noyelles-sous-Lens
462,2.88538002940208,50.4278068537686,Noyelles-sous-Lens
463,2.88541388501534,50.4248771666427,Noyelles-sous-Lens
464,2.89015507744455,50.4796066283904,Pont-à-Vendin
465,2.8869059084278,50.4779510501799,Pont-à-Vendin
466,2.88379001536105,50.474815369389,Pont-à-Vendin
467,2.69447588882531,50.4472656248914,Sains-en-Gohelle
468,2.85693788456908,50.4170455930768,Sallaumines
469,2.85126805254647,50.4219055182119,Sallaumines
470,2.85279893875258,50.4185867314247,Sallaumines
471,2.87505006794156,50.4163818356122,Sallaumines
472,2.85360193284364,50.4268684386954,Sallaumines
473,2.85007309845127,50.4269905092756,Sallaumines
474,2.85861706665856,50.4170379641344,Sallaumines
475,2.86382508243579,50.4206581115874,Sallaumines
476,2.63479495066051,50.3945884698338,Servins
477,2.63313388787258,50.4088058474064,Servins
478,2.75020694668056,50.3892745967006,Souchez
479,2.74501395220383,50.394397736304,Souchez
480,2.86521792372951,50.4749946587057,Vendin-le-Vieil
481,2.85965800231167,50.4639205934099,Vendin-le-Vieil
482,2.87672901184061,50.4776039121636,Vendin-le-Vieil
483,2.84676194134231,50.4567413326122,Vendin-le-Vieil
484,2.83794188489267,50.458732604733,Vendin-le-Vieil
485,2.84041309407413,50.4489974977683,Vendin-le-Vieil
486,2.84058189363894,50.4491348265725,Vendin-le-Vieil
487,2.86596107508125,50.4790077210278,Vendin-le-Vieil
488,2.6783258907305,50.3775787350806,Villers-au-Bois
489,2.80287098863536,50.3796653751644,Vimy
490,2.8226320743522,50.3731727604128,Vimy
491,2.81819105084221,50.3670272831495,Vimy
492,2.87261200067737,50.4961547851928,Wingles
493,2.87261200067737,50.4961547851928,Wingles
494,2.83823800146955,50.4918937680851,Wingles
495,2.84625601796949,50.4921684272389,Wingles
496,2.85650706333475,50.4974594120126,Wingles
497,2.84348392552303,50.4967308041328,Wingles
498,2.84724497797848,50.4945449826397,Wingles
499,2.84135603906143,50.4945259086784,Wingles
